week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-08,BEV-002,STR-018,219,93,105,207,0
2024-01-08,BEV-002,STR-019,155,113,116,152,0
2024-01-08,BEV-002,STR-020,228,63,89,202,0
2024-01-08,BEV-002,STR-021,282,108,102,288,0
2024-01-08,BEV-002,STR-022,262,61,62,261,0
2024-01-08,BEV-002,STR-023,193,57,102,148,0
2024-01-08,BEV-002,STR-024,200,97,63,234,0
2024-01-08,BEV-002,STR-025,133,85,119,99,0
2024-01-08,BEV-002,STR-026,244,57,41,260,0
2024-01-08,BEV-002,STR-027,328,89,64,353,0
2024-01-08,BEV-002,STR-028,249,103,111,241,0
2024-01-08,BEV-002,STR-029,295,102,92,305,0
2024-01-08,BEV-002,STR-030,301,96,93,304,0
2024-01-08,BEV-003,STR-001,162,50,102,110,0
2024-01-08,BEV-003,STR-002,127,68,112,83,0
2024-01-08,BEV-003,STR-003,128,75,77,126,0
2024-01-08,BEV-003,STR-004,257,76,68,265,0
2024-01-08,BEV-003,STR-005,319,98,61,356,0
2024-01-08,BEV-003,STR-006,310,103,112,301,0
2024-01-08,BEV-003,STR-007,250,54,110,194,0
2024-01-08,BEV-003,STR-008,149,74,113,110,0
2024-01-08,BEV-003,STR-009,330,86,109,307,0
2024-01-08,BEV-003,STR-010,330,45,109,266,0
2024-01-08,BEV-003,STR-011,259,67,96,230,0
2024-01-08,BEV-003,STR-012,146,71,94,123,0
2024-01-08,BEV-003,STR-013,343,44,78,309,0
2024-01-08,BEV-003,STR-014,187,84,97,174,0
2024-01-08,BEV-003,STR-015,232,55,51,236,0
2024-01-08,BEV-003,STR-016,173,115,70,218,0
2024-01-08,BEV-003,STR-017,340,118,84,374,0
2024-01-08,BEV-003,STR-018,229,61,120,170,0
2024-01-08,BEV-003,STR-019,155,66,118,103,0
2024-01-08,BEV-003,STR-020,326,47,66,307,0
2024-01-08,BEV-003,STR-021,209,108,112,205,0
2024-01-08,BEV-003,STR-022,272,108,75,305,0
2024-01-08,BEV-003,STR-023,300,77,101,276,0
2024-01-08,BEV-003,STR-024,339,105,143,301,0
2024-01-08,BEV-003,STR-025,312,92,78,326,0
2024-01-08,BEV-003,STR-026,341,56,103,294,0
2024-01-08,BEV-003,STR-027,302,81,89,294,0
2024-01-08,BEV-003,STR-028,293,90,142,241,0
2024-01-08,BEV-003,STR-029,281,74,154,201,0
2024-01-08,BEV-003,STR-030,235,49,207,77,0
2024-01-08,BEV-004,STR-001,113,55,142,26,0
2024-01-08,BEV-004,STR-002,267,89,123,233,0
2024-01-08,BEV-004,STR-003,214,50,145,119,0
2024-01-08,BEV-004,STR-004,113,76,93,96,0
2024-01-08,BEV-004,STR-005,268,52,112,208,0
2024-01-08,BEV-004,STR-006,226,55,121,160,0
2024-01-08,BEV-004,STR-007,144,61,93,112,0
2024-01-08,BEV-004,STR-008,162,51,77,136,0
2024-01-08,BEV-004,STR-009,234,84,121,197,0
2024-01-08,BEV-004,STR-010,264,78,123,219,0
2024-01-08,BEV-004,STR-011,250,80,47,283,0
2024-01-08,BEV-004,STR-012,121,89,146,64,0
2024-01-08,BEV-004,STR-013,206,30,128,108,0
2024-01-08,BEV-004,STR-014,266,88,89,265,0
2024-01-08,BEV-004,STR-015,256,49,38,267,0
2024-01-08,BEV-004,STR-016,160,35,40,155,0
2024-01-08,BEV-004,STR-017,182,46,71,157,0
2024-01-08,BEV-004,STR-018,185,72,35,222,0
2024-01-08,BEV-004,STR-019,256,40,87,209,0
2024-01-08,BEV-004,STR-020,191,70,33,228,0
2024-01-08,BEV-004,STR-021,269,78,49,298,0
2024-01-08,BEV-004,STR-022,199,71,44,226,0
2024-01-08,BEV-004,STR-023,270,36,35,271,0
2024-01-08,BEV-004,STR-024,144,60,30,174,0
2024-01-08,BEV-004,STR-025,123,67,34,156,0
2024-01-08,BEV-004,STR-026,222,73,44,251,0
2024-01-08,BEV-004,STR-027,92,30,58,64,0
2024-01-08,BEV-004,STR-028,177,82,74,185,0
2024-01-08,BEV-004,STR-029,198,74,37,235,0
2024-01-08,BEV-004,STR-030,212,34,38,208,0
2024-01-08,BEV-005,STR-001,188,35,44,179,0
2024-01-08,BEV-005,STR-002,116,36,76,76,0
2024-01-08,BEV-005,STR-003,184,86,50,220,0
2024-01-08,BEV-005,STR-004,125,54,49,130,0
2024-01-08,BEV-005,STR-005,124,71,79,116,0
2024-01-08,BEV-005,STR-006,126,34,73,87,0
2024-01-08,BEV-005,STR-007,234,30,63,201,0
2024-01-08,BEV-005,STR-008,256,40,69,227,0
2024-01-08,BEV-005,STR-009,179,76,58,197,0
2024-01-08,BEV-005,STR-010,250,77,43,284,0
2024-01-08,BEV-005,STR-011,195,69,39,225,0
2024-01-08,BEV-005,STR-012,203,85,73,215,0
2024-01-08,BEV-005,STR-013,112,87,43,156,0
2024-01-08,BEV-005,STR-014,125,78,36,167,0
2024-01-08,BEV-005,STR-015,240,76,37,279,0
2024-01-08,BEV-005,STR-016,179,57,54,182,0
2024-01-08,BEV-005,STR-017,125,45,50,120,0
2024-01-08,BEV-005,STR-018,255,35,47,243,0
2024-01-08,BEV-005,STR-019,231,68,45,254,0
2024-01-08,BEV-005,STR-020,245,48,68,225,0
2024-01-08,BEV-005,STR-021,266,31,79,218,0
2024-01-08,BEV-005,STR-022,258,86,84,260,0
2024-01-08,BEV-005,STR-023,142,63,49,156,0
2024-01-08,BEV-005,STR-024,220,42,68,194,0
2024-01-08,BEV-005,STR-025,190,48,77,161,0
2024-01-08,BEV-005,STR-026,103,80,71,112,0
2024-01-08,BEV-005,STR-027,151,61,87,125,0
2024-01-08,BEV-005,STR-028,118,45,54,109,0
2024-01-08,BEV-005,STR-029,253,68,61,260,0
2024-01-08,BEV-005,STR-030,225,86,34,277,0
2024-01-08,BEV-006,STR-001,334,90,51,373,0
2024-01-08,BEV-006,STR-002,348,122,66,404,0
2024-01-08,BEV-006,STR-003,337,119,103,353,0
2024-01-08,BEV-006,STR-004,238,147,137,248,0
2024-01-08,BEV-006,STR-005,187,52,110,129,0
2024-01-08,BEV-006,STR-006,184,51,125,110,0
2024-01-08,BEV-006,STR-007,260,55,83,232,0
2024-01-08,BEV-006,STR-008,353,114,57,410,0
2024-01-08,BEV-006,STR-009,406,148,86,468,0
2024-01-08,BEV-006,STR-010,366,139,103,402,0
2024-01-08,BEV-006,STR-011,192,131,101,222,0
2024-01-08,BEV-006,STR-012,425,128,118,435,0
2024-01-08,BEV-006,STR-013,292,60,69,283,0
2024-01-08,BEV-006,STR-014,190,115,89,216,0
2024-01-08,BEV-006,STR-015,229,118,76,271,0
2024-01-08,BEV-006,STR-016,350,125,91,384,0
2024-01-08,BEV-006,STR-017,183,89,131,141,0
2024-01-08,BEV-006,STR-018,373,143,139,377,0
2024-01-08,BEV-006,STR-019,179,81,80,180,0
2024-01-08,BEV-006,STR-020,372,64,61,375,0
2024-01-08,BEV-006,STR-021,178,89,108,159,0
2024-01-08,BEV-006,STR-022,239,65,135,169,0
2024-01-08,BEV-006,STR-023,220,139,51,308,0
2024-01-08,BEV-006,STR-024,233,113,51,295,0
2024-01-08,BEV-006,STR-025,417,116,94,439,0
2024-01-08,BEV-006,STR-026,282,71,150,203,0
2024-01-08,BEV-006,STR-027,214,145,97,262,0
2024-01-08,BEV-006,STR-028,287,143,149,281,0
2024-01-08,BEV-006,STR-029,165,92,65,192,0
2024-01-08,BEV-006,STR-030,289,117,104,302,0
2024-01-08,BEV-007,STR-001,284,141,58,367,0
2024-01-08,BEV-007,STR-002,189,113,123,179,0
2024-01-08,BEV-007,STR-003,411,96,108,399,0
2024-01-08,BEV-007,STR-004,405,122,57,470,0
2024-01-08,BEV-007,STR-005,338,70,71,337,0
2024-01-08,BEV-007,STR-006,202,123,82,243,0
2024-01-08,BEV-007,STR-007,209,79,136,152,0
2024-01-08,BEV-007,STR-008,410,50,144,316,0
2024-01-08,BEV-007,STR-009,156,81,55,182,0
2024-01-08,BEV-007,STR-010,391,96,55,432,0
2024-01-08,BEV-007,STR-011,226,72,99,199,0
2024-01-08,BEV-007,STR-012,433,141,54,520,0
2024-01-08,BEV-007,STR-013,364,78,144,298,0
2024-01-08,BEV-007,STR-014,277,103,91,289,0
2024-01-08,BEV-007,STR-015,313,84,142,255,0
2024-01-08,BEV-007,STR-016,442,97,59,480,0
2024-01-08,BEV-007,STR-017,407,136,65,478,0
2024-01-08,BEV-007,STR-018,241,78,56,263,0
2024-01-08,BEV-007,STR-019,173,101,116,158,0
2024-01-08,BEV-007,STR-020,388,86,58,416,0
2024-01-08,BEV-007,STR-021,309,91,149,251,0
2024-01-08,BEV-007,STR-022,433,108,61,480,0
2024-01-08,BEV-007,STR-023,338,75,51,362,0
2024-01-08,BEV-007,STR-024,438,150,87,501,0
2024-01-08,BEV-007,STR-025,274,109,88,295,0
2024-01-08,BEV-007,STR-026,402,148,97,453,0
2024-01-08,BEV-007,STR-027,250,143,149,244,0
2024-01-08,BEV-007,STR-028,275,69,119,225,0
2024-01-08,BEV-007,STR-029,359,53,50,362,0
2024-01-08,BEV-007,STR-030,427,94,79,442,0
2024-01-08,BEV-008,STR-001,72,41,60,53,0
2024-01-08,BEV-008,STR-002,166,67,20,213,0
2024-01-08,BEV-008,STR-003,148,26,66,108,0
2024-01-08,BEV-008,STR-004,205,35,33,207,0
2024-01-08,BEV-008,STR-005,195,23,46,172,0
2024-01-08,BEV-008,STR-006,141,25,29,137,0
2024-01-08,BEV-008,STR-007,129,53,22,160,0
2024-01-08,BEV-008,STR-008,165,49,46,168,0
2024-01-08,BEV-008,STR-009,91,57,67,81,0
2024-01-08,BEV-008,STR-010,199,28,26,201,0
2024-01-08,BEV-008,STR-011,170,24,60,134,0
2024-01-08,BEV-008,STR-012,85,47,57,75,0
2024-01-08,BEV-008,STR-013,103,35,62,76,0
2024-01-08,BEV-008,STR-014,136,40,38,138,0
2024-01-08,BEV-008,STR-015,153,40,45,148,0
2024-01-08,BEV-008,STR-016,139,34,48,125,0
2024-01-08,BEV-008,STR-017,121,28,24,125,0
2024-01-08,BEV-008,STR-018,97,29,69,57,0
2024-01-08,BEV-008,STR-019,112,48,26,134,0
2024-01-08,BEV-008,STR-020,150,46,49,147,0
2024-01-08,BEV-008,STR-021,207,42,27,222,0
2024-01-08,BEV-008,STR-022,123,48,69,102,0
2024-01-08,BEV-008,STR-023,188,36,39,185,0
2024-01-08,BEV-008,STR-024,93,30,27,96,0
2024-01-08,BEV-008,STR-025,147,65,63,149,0
2024-01-08,BEV-008,STR-026,80,33,64,49,0
2024-01-08,BEV-008,STR-027,107,25,40,92,0
2024-01-08,BEV-008,STR-028,133,42,65,110,0
2024-01-08,BEV-008,STR-029,201,23,45,179,0
2024-01-08,BEV-008,STR-030,146,36,63,119,0
2024-01-08,BEV-009,STR-001,77,45,31,91,0
2024-01-08,BEV-009,STR-002,210,35,48,197,0
2024-01-08,BEV-009,STR-003,188,26,26,188,0
2024-01-08,BEV-009,STR-004,105,27,70,62,0
2024-01-08,BEV-009,STR-005,85,69,20,134,0
2024-01-08,BEV-009,STR-006,103,32,34,101,0
2024-01-08,BEV-009,STR-007,165,63,45,183,0
2024-01-08,BEV-009,STR-008,91,57,60,88,0
2024-01-08,BEV-009,STR-009,136,24,57,103,0
2024-01-08,BEV-009,STR-010,86,32,21,97,0
2024-01-08,BEV-009,STR-011,183,28,61,150,0
2024-01-08,BEV-009,STR-012,154,27,25,156,0
2024-01-08,BEV-009,STR-013,188,23,22,189,0
2024-01-08,BEV-009,STR-014,180,66,30,216,0
2024-01-08,BEV-009,STR-015,197,21,45,173,0
2024-01-08,BEV-009,STR-016,179,31,44,166,0
2024-01-08,BEV-009,STR-017,124,31,42,113,0
2024-01-08,BEV-009,STR-018,141,48,37,152,0
2024-01-08,BEV-009,STR-019,78,59,29,108,0
2024-01-08,BEV-009,STR-020,132,61,59,134,0
2024-01-08,BEV-009,STR-021,197,46,38,205,0
2024-01-08,BEV-009,STR-022,192,23,55,160,0
2024-01-08,BEV-009,STR-023,141,44,25,160,0
2024-01-08,BEV-009,STR-024,177,32,28,181,0
2024-01-08,BEV-009,STR-025,204,35,61,178,0
2024-01-08,BEV-009,STR-026,209,70,60,219,0
2024-01-08,BEV-009,STR-027,167,70,21,216,0
2024-01-08,BEV-009,STR-028,161,50,65,146,0
2024-01-08,BEV-009,STR-029,194,42,54,182,0
2024-01-08,BEV-009,STR-030,198,40,56,182,0
2024-01-08,BEV-010,STR-001,139,31,44,126,0
2024-01-08,BEV-010,STR-002,151,58,21,188,0
2024-01-08,BEV-010,STR-003,77,69,34,112,0
2024-01-08,BEV-010,STR-004,84,50,37,97,0
2024-01-08,BEV-010,STR-005,161,69,53,177,0
2024-01-08,BEV-010,STR-006,129,30,57,102,0
2024-01-08,BEV-010,STR-007,133,62,26,169,0
2024-01-08,BEV-010,STR-008,138,54,35,157,0
2024-01-08,BEV-010,STR-009,84,68,70,82,0
2024-01-08,BEV-010,STR-010,169,42,34,177,0
2024-01-08,BEV-010,STR-011,115,35,31,119,0
2024-01-08,BEV-010,STR-012,151,67,57,161,0
2024-01-08,BEV-010,STR-013,161,57,64,154,0
2024-01-08,BEV-010,STR-014,160,56,21,195,0
2024-01-08,BEV-010,STR-015,118,51,84,85,0
2024-01-08,BEV-010,STR-016,195,22,88,129,0
2024-01-08,BEV-010,STR-017,126,21,36,111,0
2024-01-08,BEV-010,STR-018,154,59,94,119,0
2024-01-08,BEV-010,STR-019,157,65,65,157,0
2024-01-08,BEV-010,STR-020,152,23,66,109,0
2024-01-08,BEV-010,STR-021,106,69,31,144,0
2024-01-08,BEV-010,STR-022,163,24,56,131,0
2024-01-08,BEV-010,STR-023,171,57,43,185,0
2024-01-08,BEV-010,STR-024,156,39,26,169,0
2024-01-08,BEV-010,STR-025,104,30,40,94,0
2024-01-08,BEV-010,STR-026,181,70,66,185,0
2024-01-08,BEV-010,STR-027,194,61,60,195,0
2024-01-08,BEV-010,STR-028,114,65,40,139,0
2024-01-08,BEV-010,STR-029,161,34,55,140,0
2024-01-08,BEV-010,STR-030,114,44,62,96,0
2024-01-08,BEV-011,STR-001,155,33,44,144,0
2024-01-08,BEV-011,STR-002,80,69,36,113,0
2024-01-08,BEV-011,STR-003,180,79,61,198,0
2024-01-08,BEV-011,STR-004,225,27,74,178,0
2024-01-08,BEV-011,STR-005,234,45,36,243,0
2024-01-08,BEV-011,STR-006,236,39,76,199,0
2024-01-08,BEV-011,STR-007,224,31,65,190,0
2024-01-08,BEV-011,STR-008,116,46,56,106,0
2024-01-08,BEV-011,STR-009,99,40,72,67,0
2024-01-08,BEV-011,STR-010,161,35,47,149,0
2024-01-08,BEV-011,STR-011,102,77,65,114,0
2024-01-08,BEV-011,STR-012,165,53,70,148,0
2024-01-08,BEV-011,STR-013,147,38,25,160,0
2024-01-08,BEV-011,STR-014,97,47,40,104,0
2024-01-08,BEV-011,STR-015,107,71,41,137,0
2024-01-08,BEV-011,STR-016,92,49,25,116,0
2024-01-08,BEV-011,STR-017,187,35,53,169,0
2024-01-08,BEV-011,STR-018,206,49,51,204,0
2024-01-08,BEV-011,STR-019,219,49,47,221,0
2024-01-08,BEV-011,STR-020,202,75,31,246,0
2024-01-08,BEV-011,STR-021,227,66,80,213,0
2024-01-08,BEV-011,STR-022,137,35,73,99,0
2024-01-08,BEV-011,STR-023,98,76,53,121,0
2024-01-08,BEV-011,STR-024,88,43,79,52,0
2024-01-08,BEV-011,STR-025,161,41,26,176,0
2024-01-08,BEV-011,STR-026,98,46,31,113,0
2024-01-08,BEV-011,STR-027,176,35,35,176,0
2024-01-08,BEV-011,STR-028,99,60,71,88,0
2024-01-08,BEV-011,STR-029,166,63,30,199,0
2024-01-08,BEV-011,STR-030,203,70,64,209,0
2024-01-08,BEV-012,STR-001,190,66,26,230,0
2024-01-08,BEV-012,STR-002,235,52,35,252,0
2024-01-08,BEV-012,STR-003,93,31,35,89,0
2024-01-08,BEV-012,STR-004,132,37,46,123,0
2024-01-08,BEV-012,STR-005,221,71,51,241,0
2024-01-08,BEV-012,STR-006,218,41,71,188,0
2024-01-08,BEV-012,STR-007,152,44,67,129,0
2024-01-08,BEV-012,STR-008,104,28,40,92,0
2024-01-08,BEV-012,STR-009,226,60,50,236,0
2024-01-08,BEV-012,STR-010,205,34,78,161,0
2024-01-08,BEV-012,STR-011,172,25,28,169,0
2024-01-08,BEV-012,STR-012,102,43,52,93,0
2024-01-08,BEV-012,STR-013,240,63,77,226,0
2024-01-08,BEV-012,STR-014,131,31,55,107,0
2024-01-08,BEV-012,STR-015,132,35,26,141,0
2024-01-08,BEV-012,STR-016,154,30,65,119,0
2024-01-08,BEV-012,STR-017,109,44,55,98,0
2024-01-08,BEV-012,STR-018,181,55,75,161,0
2024-01-08,BEV-012,STR-019,147,30,56,121,0
2024-01-08,BEV-012,STR-020,219,49,66,202,0
2024-01-08,BEV-012,STR-021,174,49,36,187,0
2024-01-08,BEV-012,STR-022,127,53,48,132,0
2024-01-08,BEV-012,STR-023,147,53,27,173,0
2024-01-08,BEV-012,STR-024,147,39,54,132,0
2024-01-08,BEV-012,STR-025,148,61,78,131,0
2024-01-08,BEV-012,STR-026,118,73,28,163,0
2024-01-08,BEV-012,STR-027,104,30,69,65,0
2024-01-08,BEV-012,STR-028,168,76,67,177,0
2024-01-08,BEV-012,STR-029,185,73,59,199,0
2024-01-08,BEV-012,STR-030,138,60,62,136,0
2024-01-08,BEV-013,STR-001,189,82,33,238,0
2024-01-08,BEV-013,STR-002,197,64,63,198,0
2024-01-08,BEV-013,STR-003,211,66,73,204,0
2024-01-08,BEV-013,STR-004,150,60,86,124,0
2024-01-08,BEV-013,STR-005,110,55,49,116,0
2024-01-08,BEV-013,STR-006,98,62,87,73,0
2024-01-08,BEV-013,STR-007,222,81,66,237,0
2024-01-08,BEV-013,STR-008,263,69,66,266,0
2024-01-08,BEV-013,STR-009,120,90,39,171,0
2024-01-08,BEV-013,STR-010,204,41,78,167,0
2024-01-08,BEV-013,STR-011,132,43,90,85,0
2024-01-08,BEV-013,STR-012,139,38,81,96,0
2024-01-08,BEV-013,STR-013,198,35,32,201,0
2024-01-08,BEV-013,STR-014,201,42,73,170,0
2024-01-08,BEV-013,STR-015,250,39,82,207,0
2024-01-08,BEV-013,STR-016,242,46,83,205,0
2024-01-08,BEV-013,STR-017,107,35,50,92,0
2024-01-08,BEV-013,STR-018,232,55,54,233,0
2024-01-08,BEV-013,STR-019,173,84,65,192,0
2024-01-08,BEV-013,STR-020,223,59,47,235,0
2024-01-08,BEV-013,STR-021,93,80,88,85,0
2024-01-08,BEV-013,STR-022,249,67,74,242,0
2024-01-08,BEV-013,STR-023,118,56,127,47,0
2024-01-08,BEV-013,STR-024,240,67,59,248,0
2024-01-08,BEV-013,STR-025,115,89,169,35,0
2024-01-08,BEV-013,STR-026,115,80,66,129,0
2024-01-08,BEV-013,STR-027,178,86,100,164,0
2024-01-08,BEV-013,STR-028,257,61,90,228,0
2024-01-08,BEV-013,STR-029,99,41,124,16,0
2024-01-08,BEV-013,STR-030,248,68,80,236,0
2024-01-08,BEV-014,STR-001,129,90,91,128,0
2024-01-08,BEV-014,STR-002,296,70,82,284,0
2024-01-08,BEV-014,STR-003,310,100,46,364,0
2024-01-08,BEV-014,STR-004,349,87,74,362,0
2024-01-08,BEV-014,STR-005,206,78,42,242,0
2024-01-08,BEV-014,STR-006,191,102,79,214,0
2024-01-08,BEV-014,STR-007,342,69,52,359,0
2024-01-08,BEV-014,STR-008,310,96,93,313,0
2024-01-08,BEV-014,STR-009,226,117,130,213,0
2024-01-08,BEV-014,STR-010,174,92,79,187,0
2024-01-08,BEV-014,STR-011,342,87,204,225,0
2024-01-08,BEV-014,STR-012,160,48,85,123,0
2024-01-08,BEV-014,STR-013,223,57,155,125,0
2024-01-08,BEV-014,STR-014,127,62,225,0,1
2024-01-08,BEV-014,STR-015,171,47,134,84,0
2024-01-08,BEV-014,STR-016,132,86,101,117,0
2024-01-08,BEV-014,STR-017,330,99,105,324,0
2024-01-08,BEV-014,STR-018,356,55,178,233,0
2024-01-08,BEV-014,STR-019,245,116,68,293,0
2024-01-08,BEV-014,STR-020,342,100,149,293,0
2024-01-08,BEV-014,STR-021,208,60,211,57,0
2024-01-08,BEV-014,STR-022,296,51,145,202,0
2024-01-08,BEV-014,STR-023,127,89,76,140,0
2024-01-08,BEV-014,STR-024,161,113,46,228,0
2024-01-08,BEV-014,STR-025,339,68,67,340,0
2024-01-08,BEV-014,STR-026,293,66,68,291,0
2024-01-08,BEV-014,STR-027,286,92,74,304,0
2024-01-08,BEV-014,STR-028,125,41,105,61,0
2024-01-08,BEV-014,STR-029,353,56,100,309,0
2024-01-08,BEV-014,STR-030,273,41,62,252,0
2024-01-08,BEV-015,STR-001,279,127,78,328,0
2024-01-08,BEV-015,STR-002,290,104,89,305,0
2024-01-08,BEV-015,STR-003,328,108,98,338,0
2024-01-08,BEV-015,STR-004,261,109,82,288,0
2024-01-08,BEV-015,STR-005,416,129,88,457,0
2024-01-08,BEV-015,STR-006,449,63,100,412,0
2024-01-08,BEV-015,STR-007,411,134,50,495,0
2024-01-08,BEV-015,STR-008,437,132,97,472,0
2024-01-08,BEV-015,STR-009,294,88,126,256,0
2024-01-08,BEV-015,STR-010,205,111,137,179,0
2024-01-08,BEV-015,STR-011,322,85,58,349,0
2024-01-08,BEV-015,STR-012,316,85,131,270,0
2024-01-08,BEV-015,STR-013,302,74,83,293,0
2024-01-08,BEV-015,STR-014,414,147,69,492,0
2024-01-08,BEV-015,STR-015,179,126,80,225,0
2024-01-08,BEV-015,STR-016,313,137,101,349,0
2024-01-08,BEV-015,STR-017,163,133,67,229,0
2024-01-08,BEV-015,STR-018,301,83,113,271,0
2024-01-08,BEV-015,STR-019,357,99,103,353,0
2024-01-08,BEV-015,STR-020,168,124,144,148,0
2024-01-08,BEV-015,STR-021,442,74,140,376,0
2024-01-08,BEV-015,STR-022,263,137,93,307,0
2024-01-08,BEV-015,STR-023,393,135,225,303,0
2024-01-08,BEV-015,STR-024,237,134,171,200,0
2024-01-08,BEV-015,STR-025,199,110,186,123,0
2024-01-08,BEV-015,STR-026,436,147,131,452,0
2024-01-08,BEV-015,STR-027,321,133,157,297,0
2024-01-08,BEV-015,STR-028,264,145,96,313,0
2024-01-08,BEV-015,STR-029,319,97,154,262,0
2024-01-08,BEV-015,STR-030,387,65,155,297,0
2024-01-15,BEV-001,STR-001,282,114,144,252,0
2024-01-15,BEV-001,STR-002,138,100,245,0,1
2024-01-15,BEV-001,STR-003,342,88,115,315,0
2024-01-15,BEV-001,STR-004,133,59,175,17,0
2024-01-15,BEV-001,STR-005,207,92,125,174,0
2024-01-15,BEV-001,STR-006,237,58,236,59,0
2024-01-15,BEV-001,STR-007,166,50,167,49,0
2024-01-15,BEV-001,STR-008,205,120,102,223,0
2024-01-15,BEV-001,STR-009,200,47,62,185,0
2024-01-15,BEV-001,STR-010,235,75,40,270,0
2024-01-15,BEV-001,STR-011,314,61,66,309,0
2024-01-15,BEV-001,STR-012,315,60,113,262,0
2024-01-15,BEV-001,STR-013,321,51,102,270,0
2024-01-15,BEV-001,STR-014,277,95,56,316,0
2024-01-15,BEV-001,STR-015,223,94,94,223,0
2024-01-15,BEV-001,STR-016,218,40,101,157,0
2024-01-15,BEV-001,STR-017,256,65,44,277,0
2024-01-15,BEV-001,STR-018,123,81,87,117,0
2024-01-15,BEV-001,STR-019,168,42,107,103,0
2024-01-15,BEV-001,STR-020,280,71,40,311,0
2024-01-15,BEV-001,STR-021,297,84,68,313,0
2024-01-15,BEV-001,STR-022,153,53,79,127,0
2024-01-15,BEV-001,STR-023,198,61,160,99,0
2024-01-15,BEV-001,STR-024,196,77,98,175,0
2024-01-15,BEV-001,STR-025,272,107,194,185,0
2024-01-15,BEV-001,STR-026,295,57,144,208,0
2024-01-15,BEV-001,STR-027,245,85,182,148,0
2024-01-15,BEV-001,STR-028,352,91,98,345,0
2024-01-15,BEV-001,STR-029,306,56,66,296,0
2024-01-15,BEV-001,STR-030,270,104,133,241,0
2024-01-15,BEV-002,STR-001,302,44,91,255,0
2024-01-15,BEV-002,STR-002,185,108,184,109,0
2024-01-15,BEV-002,STR-003,132,53,171,14,0
2024-01-15,BEV-002,STR-004,149,93,60,182,0
2024-01-15,BEV-002,STR-005,260,72,163,169,0
2024-01-15,BEV-002,STR-006,172,120,196,96,0
2024-01-15,BEV-002,STR-007,289,52,67,274,0
2024-01-15,BEV-002,STR-008,189,119,106,202,0
2024-01-15,BEV-002,STR-009,299,57,117,239,0
2024-01-15,BEV-002,STR-010,332,53,93,292,0
2024-01-15,BEV-002,STR-011,304,119,105,318,0
2024-01-15,BEV-002,STR-012,192,54,55,191,0
2024-01-15,BEV-002,STR-013,247,65,53,259,0
2024-01-15,BEV-002,STR-014,171,73,117,127,0
2024-01-15,BEV-002,STR-015,171,85,106,150,0
2024-01-15,BEV-002,STR-016,195,60,92,163,0
2024-01-15,BEV-002,STR-017,260,103,45,318,0
2024-01-15,BEV-002,STR-018,296,101,66,331,0
2024-01-15,BEV-002,STR-019,180,40,82,138,0
2024-01-15,BEV-002,STR-020,291,51,41,301,0
2024-01-15,BEV-002,STR-021,333,113,54,392,0
2024-01-15,BEV-002,STR-022,158,51,103,106,0
2024-01-15,BEV-002,STR-023,139,52,105,86,0
2024-01-15,BEV-002,STR-024,284,69,72,281,0
2024-01-15,BEV-002,STR-025,195,73,98,170,0
2024-01-15,BEV-002,STR-026,132,52,99,85,0
2024-01-15,BEV-002,STR-027,343,45,62,326,0
2024-01-15,BEV-002,STR-028,212,80,77,215,0
2024-01-15,BEV-002,STR-029,309,54,94,269,0
2024-01-15,BEV-002,STR-030,337,45,52,330,0
2024-01-15,BEV-003,STR-001,338,57,41,354,0
2024-01-15,BEV-003,STR-002,204,85,61,228,0
2024-01-15,BEV-003,STR-003,279,74,96,257,0
2024-01-15,BEV-003,STR-004,215,83,51,247,0
2024-01-15,BEV-003,STR-005,149,91,63,177,0
2024-01-15,BEV-003,STR-006,236,74,91,219,0
2024-01-15,BEV-003,STR-007,296,101,89,308,0
2024-01-15,BEV-003,STR-008,286,61,93,254,0
2024-01-15,BEV-003,STR-009,153,47,54,146,0
2024-01-15,BEV-003,STR-010,146,93,60,179,0
2024-01-15,BEV-003,STR-011,243,112,115,240,0
2024-01-15,BEV-003,STR-012,166,118,96,188,0
2024-01-15,BEV-003,STR-013,319,85,88,316,0
2024-01-15,BEV-003,STR-014,127,56,118,65,0
2024-01-15,BEV-003,STR-015,355,102,101,356,0
2024-01-15,BEV-003,STR-016,347,92,54,385,0
2024-01-15,BEV-003,STR-017,131,48,96,83,0
2024-01-15,BEV-003,STR-018,287,80,73,294,0
2024-01-15,BEV-003,STR-019,300,107,41,366,0
2024-01-15,BEV-003,STR-020,305,112,113,304,0
2024-01-15,BEV-003,STR-021,291,83,68,306,0
2024-01-15,BEV-003,STR-022,253,119,106,266,0
2024-01-15,BEV-003,STR-023,230,71,52,249,0
2024-01-15,BEV-003,STR-024,208,89,101,196,0
2024-01-15,BEV-003,STR-025,334,111,59,386,0
2024-01-15,BEV-003,STR-026,133,41,118,56,0
2024-01-15,BEV-003,STR-027,249,100,60,289,0
2024-01-15,BEV-003,STR-028,342,61,103,300,0
2024-01-15,BEV-003,STR-029,312,102,49,365,0
2024-01-15,BEV-003,STR-030,181,82,81,182,0
2024-01-15,BEV-004,STR-001,102,62,47,117,0
2024-01-15,BEV-004,STR-002,230,71,44,257,0
2024-01-15,BEV-004,STR-003,193,82,54,221,0
2024-01-15,BEV-004,STR-004,110,59,45,124,0
2024-01-15,BEV-004,STR-005,236,58,58,236,0
